Año;Descripción del Peligro (Falla/Error) que afecta la Seguridad de Aeronave o Componente de Aeronave;Consecuencias Potenciales;"Nivel de Riesgo
(1 - 5)";Categoría del Peligro;Acrónimo Categoría;Código del Peligro;"Peligros
Ene";"HHT
Ene";"Peligros
Feb";"HHT
Feb";"Peligros
Mar";"HHT
Mar";"Peligros
Abr";"HHT
Abr";"Peligros
May";"HHT
May";"Peligros
Jun";"HHT
Jun";"Peligros
Jul";"HHT
Jul";"Peligros
Ago";"HHT
Ago";Peligros Sep;"HHT
Sep";"Peligros
Oct";"HHT
Oct";"Peligros
Nov";"HHT
Nov";"Peligros
Dic";"HHT
Dic";
2016;Problemas en los alerones, elevadores, timones, sistemas de dirección;Riesgo de pérdida de control de la aeronave debido a problemas en los sistemas de control.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.4;1;54750;3;52931;4;50588;0;54093;2;49162;5;49118;4;54676;1;51019;0;52798;5;50595;3;52551;2;51113;
2016;Fugas de combustible, obstrucciones en las líneas de combustible o problemas en los tanques de combustible;Riesgo de incendios o fallas en el motor debido a problemas en el sistema de combustible.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.5;0;49392;4;53241;2;52916;1;54293;5;54742;0;50489;3;49477;4;53563;1;51321;2;52906;5;51975;0;50531;
2016;Fallas en los generadores eléctricos, baterías, interruptores eléctricos y sistemas de iluminación;Riesgo de falta de energía eléctrica para sistemas críticos y la iluminación de la aeronave.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.6;3;51564;2;49992;4;54541;0;52255;5;49700;3;54982;1;49957;2;53105;4;49008;0;51712;3;52844;5;49589;
2016;Fallas en el sistema hidráulico controlan las superficies de control, el tren de aterrizaje;Riesgo de pérdida de control de la aeronave debido a problemas en el sistema hidráulico.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.7;4;55236;0;55145;5;52065;1;52359;3;53300;2;53407;4;54470;0;54281;5;52747;1;54183;3;49739;2;49461;
2016;Daños a la estructura de la aeronave, como grietas, corrosión o daños estructurales;Riesgo de pérdida estructural o de rendimiento de la aeronave debido a daños en la estructura.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.8;2;49395;1;54513;3;54750;5;52677;0;52526;4;51917;2;51357;1;53532;3;51362;5;49518;0;54938;4;51137;
2016;Fallas en los sistemas de comunicación, afección a la capacidad de la tripulación para comunicarse con el control del tráfico aéreo y otros aviones;Riesgo de falta de comunicación segura y efectiva, lo que puede llevar a situaciones peligrosas.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.9;0;48577;4;55428;2;53166;1;54794;3;54143;5;53400;0;51806;4;50876;2;50415;1;49668;3;53145;5;53231;
2016;Fallas en los sistemas de navegación, en errores de posicionamiento y dificultades para seguir rutas de vuelo planificadas.;Riesgo de pérdida de orientación y capacidad para seguir rutas de vuelo, lo que puede llevar a situaciones peligrosas.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.10;1;53685;3;55232;0;53512;4;53386;2;51294;1;53064;5;50645;3;51816;0;53974;4;52249;2;51813;0;50640;
2016;Piloto de prueba genera maniobra peligrosa;Riesgo de pérdida de control de la aeronave o daño debido a maniobras peligrosas.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.11;5;50620;1;51762;3;52887;2;54969;4;52558;0;49638;5;51663;1;54139;3;49328;2;52990;4;53599;1;52309;
2016;Impacto impacto con ave;Riesgo de daño estructural, fallas en motores o pérdida de control debido a colisiones con aves.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.12;3;49968;0;48176;4;52460;2;53937;1;51585;3;50595;5;53744;0;52157;4;49815;2;53066;1;49751;0;52348;
2016;Falla en instrumento e indicadores del motor;Riesgo de operar con información inexacta o falta de información crítica sobre el motor.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.13;4;49419;2;49432;1;52318;3;49552;5;51901;0;50132;4;49191;2;52914;1;53255;3;49921;5;51208;0;54521;
2016;Apagada de motor en vuelo;Riesgo de pérdida de potencia y control de la aeronave debido al apagado del motor en vuelo.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.14;0;49181;5;55752;1;53764;3;50680;2;50392;4;53186;0;52652;5;52988;1;51845;3;53074;2;54125;4;53824;
2016;Salida de pista;Riesgo de daño a la aeronave y lesiones a bordo debido a salidas de pista.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.15;2;48443;1;50180;3;49742;0;54846;4;53977;2;51550;1;53415;3;54461;5;50968;0;53533;4;51293;2;52617;
2016;No realizar el planeamiento del vuelo de acuerdo con las directivas y normativas;Riesgo de operar en condiciones no planificadas o de manera insegura.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.16;5;50732;0;52287;3;49702;1;53199;2;50916;4;51218;0;52974;3;52123;1;50743;2;52242;4;52303;5;53137;
2016;Error en las indicaciones de los instrumentos;Riesgo de operar con información inexacta debido a errores en los instrumentos.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.17;2;52591;1;51277;4;52221;0;54630;3;52901;5;51939;2;52641;1;52374;4;51977;0;51205;3;50727;5;53427;
2017;Instalación de un elemento no aprobado para uso aeronáutico (sin trazabilidad).;Posible compromiso de seguridad y confiabilidad de la aeronave o componente.;5;Equipos, Componentes y Materiales;ECM;P1.1;0;52161;4;48293;2;54565;1;51922;3;50335;0;51844;4;51141;2;52999;1;54375;3;54842;0;51838;4;54643;
2017;Instalación de un elemento sujeto a vida límite en servicio, sin contar con la información de tiempo de vida remanente.;Riesgo de operar elementos fuera de su vida útil designada, lo que puede llevar a fallas críticas.;5;Equipos, Componentes y Materiales;ECM;P1.2;3;51845;0;52344;5;53792;1;53313;2;52360;3;52508;5;54098;0;54315;4;53251;2;52535;1;52991;3;51371;
2017;Certificar la aeronavegabilidad de un accesorio, con un tiempo de vida superior al tiempo real de vida disponible (horas/ciclos).;Puede llevar a un mayor desgaste de los componentes y aumentar el riesgo de fallas.;4;Equipos, Componentes y Materiales;ECM;P1.3;1;52827;3;53158;0;49842;4;53307;2;50150;1;53128;5;51430;3;49425;0;53148;4;49198;2;52304;0;49253;
2017;Utilización de un producto químico, con su fecha de expiración vencida o desconocida.;Riesgo de reacciones químicas impredecibles que podrían afectar la seguridad de la aeronave.;4;Equipos, Componentes y Materiales;ECM;P1.4;5;49395;1;53387;3;52521;2;54061;4;49435;0;52411;5;53441;1;49821;3;52463;2;49573;4;49003;1;54329;
2017;Incumplimiento de los requisitos especiales de almacenamiento establecidos por el fabricante de los equipos, instrumentos o accesorios o por la AAC;Potencial deterioro de componentes o equipos que pueden resultar en fallos o reducción de vida útil.;3;Equipos, Componentes y Materiales;ECM;P1.5;3;50896;0;54095;4;51341;2;50264;1;49851;3;51871;5;51632;0;51231;4;54666;2;50404;1;52597;0;54562;
2017;Utilización de un equipo de prueba no certificado (inoperativo o no comprobado).;Puede llevar a mediciones inexactas, lo que puede resultar en fallas no detectadas.;4;Equipos y Herramientas Calibradas;EHC;P2.1;4;52425;2;55819;1;54981;3;49223;5;53888;0;54216;4;50240;2;51608;1;51238;3;50917;5;53947;0;50501;
2017;Utilización de una herramienta no calibrada o con su periodo de calibración vencido.;Riesgo de medidas incorrectas o daño a componentes debido a herramientas no precisas.;4;Equipos y Herramientas Calibradas;EHC;P2.2;0;55361;5;50916;1;53100;3;51242;2;51190;4;49182;0;50050;5;52063;1;51984;3;49433;2;54436;4;53258;
2017;Utilización de una herramienta que se ha caído o ha sido golpeada;Puede resultar en herramientas dañadas o deformadas, lo que podría afectar la precisión y seguridad.;3;Equipos y Herramientas Calibradas;EHC;P2.3;2;49741;1;49921;3;51740;0;53501;4;50816;2;51504;1;52126;3;51286;5;50061;0;49588;4;53677;2;50153;
2017;Utilización de una herramienta inapropiada o no aprobada por el fabricante del equipo. Instrumento o accesorio.;Riesgo de daño a componentes debido al uso de herramientas incorrectas.;3;Equipos y Herramientas Calibradas;EHC;P2.4;1;49473;3;48281;0;54506;4;54362;2;54124;1;50280;5;53031;3;49072;0;54226;4;49375;2;52263;0;50963;
2017;Imposibilidad para disponer de información técnica, por problemas de acceso (falla del computador, lectores ópticos, etc.).;Puede llevar a la realización incorrecta de tareas de mantenimiento o inspección.;3;Manuales y Procedimientos Técnicos ;MPT;P3.1;5;48804;0;53469;3;53984;1;49564;2;53513;4;53660;5;49549;1;51000;3;51702;2;49448;4;54732;0;53867;
2017;Utilización de información técnica no aplicables a la marca y modelo del equipo, instrumento o accesorio.;Puede resultar en un trabajo incorrecto o inadecuado para la aeronave específica.;4;Manuales y Procedimientos Técnicos ;MPT;P3.2;2;50041;1;48502;4;52882;0;54023;3;53600;5;49573;2;49881;4;53110;0;51016;1;49888;3;49192;5;50840;
2017;Ejecución de un trabajo sin consultar la información técnica aplicable.;Puede llevar a la realización de tareas incorrectas o incompletas.;3;Manuales y Procedimientos Técnicos ;MPT;P3.3;0;51360;5;52955;3;51058;2;51304;4;51037;1;50503;0;52406;5;50505;2;51427;4;51182;3;49603;1;53727;
2017;Utilización de información técnica modificada por la empresa, sin que esta cuente con la aprobación de la AAC y del fabricante.;Riesgo de aplicar información incorrecta y aumentar el riesgo.;4;Manuales y Procedimientos Técnicos ;MPT;P3.4;4;50713;2;53194;0;49035;5;52617;1;50978;3;53560;4;50557;2;52085;0;54767;5;51583;1;53509;3;49121;
2017;Error al determinar el verdadero estado de actualización de la información técnica;Riesgo de utilizar información desactualizada y cometer errores en las tareas de mantenimiento.;3;Manuales y Procedimientos Técnicos ;MPT;P3.5;3;53284;0;53369;4;49187;2;53467;1;54624;3;52918;5;49414;0;54794;4;53921;2;51126;1;49297;0;52925;
2017;Utilización de información técnica ilegible (sucia, incompleta) que impida su correcta interpretación.;Puede resultar en la interpretación incorrecta y realizar tareas de manera inapropiada.;3;Manuales y Procedimientos Técnicos ;MPT;P3.6;1;54439;3;50038;5;50555;0;52096;4;49833;2;54658;1;52243;3;54634;5;54557;0;52164;4;54275;2;49364;
2017;Utilización en una tarea de mantenimiento de información técnica desactualizada;Puede llevar a la aplicación de prácticas obsoletas o inseguras.;3;Manuales y Procedimientos Técnicos ;MPT;P3.7;5;54959;0;50825;3;50688;2;53029;4;54246;1;53863;5;49588;0;54194;3;52736;2;49360;4;51660;1;52194;
2017;Ejecución de un trabajo sin aplicar los formatos de inspección / mantenimiento, cuando así se requiera.;Riesgo de realizar inspecciones o mantenimiento inadecuados o incompletos.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.1;0;48076;4;52903;2;49025;1;51265;3;53114;5;52557;0;52834;4;54300;2;54847;1;49599;3;54675;5;51691;
2017;Incompleta instalación de componentes y/o elementos;Puede llevar a la operación insegura de la aeronave o componente.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.2;2;54233;1;52691;3;53490;0;54714;4;52517;2;51311;1;51417;3;53195;5;50045;0;54295;4;52785;0;52059;
2017;Incorrecta instalación de componentes y/o elementos;Riesgo de fallas críticas o daños debido a la instalación incorrecta.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.3;4;53414;0;49730;5;50143;1;52689;3;51916;2;49579;4;50900;0;50633;5;51232;1;54836;3;53129;2;49339;
2017;Instalación cruzada de partes;Puede resultar en fallas o daños significativos debido a la incompatibilidad de las partes.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.4;1;48620;3;52637;0;52533;4;52727;2;54408;1;50948;5;49921;3;52023;0;52198;4;49881;2;50548;1;51115;
2017;Utilizar un formato de inspección no aplicable a la marca y modelo del equipo, instrumento o accesorio.;Puede llevar a la aplicación de estándares incorrectos y resultados de inspección incorrectos.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.5;3;50050;0;53948;4;53968;2;53007;1;49614;3;49366;5;52390;0;52282;4;49110;2;51779;1;49180;0;52248;
2017;Lubricación inadecuada de partes o componentes;Riesgo de desgaste excesivo o daño a partes debido a la falta de lubricación adecuada.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.6;5;48160;2;55629;1;49276;3;52364;0;53316;4;53857;5;49593;2;49735;1;54877;3;53203;0;54597;4;52803;
2017;No registra en el formato de inspección apropiado, el hallazgo de una observación o discrepancia.;Puede llevar a la falta de documentación de observaciones o discrepancias, lo que dificulta el seguimiento y la toma de decisiones.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.7;0;52072;3;54023;1;53963;4;49326;2;54269;5;50443;0;50719;3;54689;1;53197;4;53188;2;49681;5;50601;
2017;No informa situación o estado de avance de un trabajo en ejecución, durante un cambio de turno o interrupción prolongada.;Puede resultar en la falta de comunicación crucial entre los equipos de trabajo y la falta de continuidad en las tareas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.8;2;55813;4;53728;0;53629;5;52498;1;53044;3;49275;2;52027;4;54577;0;54933;5;49835;1;53162;3;54784;
2017;Utilización de un formato de inspección con errores en su traducción al español.;Puede llevar a la interpretación incorrecta y aplicación de estándares incorrectos en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.9;1;53893;3;55776;0;54137;4;52091;2;54508;1;51091;5;52887;3;49570;0;50260;4;53121;2;50739;0;54817;
2017;Falla al medir la tolerancia en calibraciones durante el proceso de prueba de un equipo, instrumento o accesorios.;Puede resultar en mediciones inexactas y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.10;5;50046;0;48891;3;54203;1;53420;4;51577;2;54856;5;54157;0;51386;3;49392;1;54335;4;52981;2;50560;
2017;Aplicación de un valor de prueba mayor o menor, por error al calcular tablas de calibración.;Riesgo de aplicar valores incorrectos y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.11;3;54818;2;55754;1;52581;5;49802;0;52118;4;54075;3;51916;2;53525;1;50421;5;49141;0;50362;4;50851;
2017;Utilizar un formato de inspección desactualizado.;Puede resultar en la aplicación de estándares obsoletos o inadecuados en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.12;0;53010;4;53872;2;53528;1;53795;3;49054;0;50844;4;51239;2;49132;1;52866;3;51043;5;54251;0;51288;
2017;Ejecución de una tarea sin registrar en el formato de inspección / trabajo la finalización de esta.;Falta de documentación adecuada de las tareas completadas, lo que puede dificultar el seguimiento y la verificación.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.13;4;52300;0;50437;5;52990;1;52173;3;51884;2;54790;4;51114;0;49364;5;54770;1;53055;3;53082;2;52768;
2017;Daños o abolladuras en la superficie de la aeronave o componente causados durante el servicio;Riesgo de daños estructurales o problemas aerodinámicos.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.14;1;49308;3;48219;0;49917;4;53258;2;50678;1;54960;5;50001;3;50750;0;51691;4;52872;2;49926;1;51540;
2017;Daños causados por elementos extraños a las aeronaves FOD;Riesgo de daños a la aeronave debido a la presencia de objetos extraños en áreas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.15;0;50178;5;49338;1;53781;3;51951;2;50261;4;49128;0;49132;5;50627;1;50358;3;50836;2;53044;4;49470;
2017;Vencimiento de límite de vida útil de componentes;Riesgo de operar componentes fuera de su vida útil designada, lo que puede llevar a fallas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.16;2;51159;1;52196;3;53144;0;49584;4;50859;2;52925;1;51198;3;50407;5;49150;0;54683;4;51518;2;54455;
2017;Aplicación incorrecta de torque;Puede llevar a componentes sueltos o dañados debido a la aplicación incorrecta de fuerza.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.17;3;52473;0;50853;4;49483;2;54720;1;49477;3;49644;5;53476;0;49641;4;53703;2;53176;1;49678;0;54703;
2017;Daño causado por la corrosión de superficies metálicas debido a la exposición a la intemperie;Riesgo de debilitamiento estructural debido a la corrosión, lo que podría afectar la seguridad.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.18;5;49725;2;53177;1;53476;3;51563;0;49322;4;53064;5;54143;2;53113;1;52707;3;50488;0;49467;4;50181;
2017;Mediciones incorrectas;Puede llevar a decisiones incorrectas y posibles fallas o daños no detectados.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.19;3;50848;0;54659;2;49204;4;54434;1;50412;3;53909;5;50637;2;51014;0;50291;4;54681;5;54021;1;51092;
2017;Falta de continuidad de las tareas de mantenimiento;Puede resultar en la falta de seguimiento y documentación adecuada de las tareas, lo que dificulta la toma de decisiones informadas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.20;1;54197;4;51799;0;51113;3;52529;2;54475;5;54635;1;54559;4;49019;0;49970;3;52405;2;49043;5;53929;
2017;Inspección especial (NDT, otros) no detecta una discrepancia o daño en el componente;Riesgo de no detectar problemas críticos en componentes durante inspecciones especiales.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.21;0;51969;2;50361;5;52281;1;53518;3;53101;0;49995;4;50604;2;49100;5;54948;1;54044;3;53536;0;54214;
